action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
Running Jump Shot,Jump Shot,95,20000456,34.0043,-44,40,-118.3138,0,1,0,2000-01,53,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,UTA,737
Jump Shot,Jump Shot,235,20000456,34.0273,159,17,-118.1108,9,3,0,2000-01,46,15,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,UTA,746
Turnaround Jump Shot,Jump Shot,269,20000456,33.9453,159,99,-118.1108,5,3,0,2000-01,27,18,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-03,LAL vs. UTA,UTA,747
Jump Shot,Jump Shot,180,20000484,33.7743,11,270,-118.2588,5,2,0,2000-01,49,27,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,LAC,766
Jump Shot,Jump Shot,182,20000484,34.0313,-176,13,-118.4458,5,2,0,2000-01,37,17,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,LAC,767
Jump Shot,Jump Shot,241,20000484,34.0313,-136,13,-118.4058,0,2,0,2000-01,25,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,LAC,771
Jump Shot,Jump Shot,251,20000484,34.0313,-71,13,-118.3408,11,3,0,2000-01,20,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,LAC,773
Jump Shot,Jump Shot,272,20000484,33.8693,-1,175,-118.2708,8,3,0,2000-01,45,17,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-07,LAL vs. LAC,LAC,774
Jump Shot,Jump Shot,120,20000519,33.9723,-10,72,-118.2798,10,2,0,2000-01,12,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,CLE,783
Jump Shot,Jump Shot,174,20000519,33.8463,-149,198,-118.4188,4,2,0,2000-01,29,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,CLE,784
Jump Shot,Jump Shot,244,20000519,34.0163,-164,28,-118.4338,8,3,0,2000-01,31,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,CLE,789
Jump Shot,Jump Shot,305,20000519,33.8733,186,171,-118.0838,2,3,0,2000-01,22,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,CLE,792
Jump Shot,Jump Shot,470,20000519,33.8693,-164,175,-118.4338,0,4,0,2000-01,59,23,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-12,LAL vs. CLE,CLE,804
Jump Shot,Jump Shot,144,20000529,34.0593,176,-15,-118.0938,7,2,0,2000-01,10,17,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,UTA,809
Jump Shot,Jump Shot,195,20000529,34.0763,-187,-32,-118.4568,0,2,0,2000-01,45,18,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,UTA,812
Jump Shot,Jump Shot,198,20000529,33.9033,197,141,-118.0728,0,2,0,2000-01,21,24,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,UTA,813
Jump Shot,Jump Shot,247,20000529,34.0443,70,0,-118.1998,8,3,0,2000-01,59,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,UTA,817
Jump Shot,Jump Shot,307,20000529,34.0313,161,13,-118.1088,3,3,0,2000-01,53,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,UTA,820
Jump Shot,Jump Shot,442,20000529,33.9033,-157,141,-118.4268,3,4,0,2000-01,1,21,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,UTA,825
Jump Shot,Jump Shot,457,20000529,33.8963,144,148,-118.1258,2,4,0,2000-01,23,20,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-13,LAL @ UTA,UTA,826
Jump Shot,Jump Shot,6,20000545,33.9623,231,82,-118.0388,10,1,0,2000-01,55,24,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-15,LAL vs. VAN,VAN,829
Jump Shot,Jump Shot,50,20000571,33.9073,207,137,-118.0628,5,1,0,2000-01,15,24,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,HOU,855
Driving Layup Shot,Layup,84,20000571,34.0443,0,0,-118.2698,1,1,0,2000-01,30,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,HOU,859
Jump Shot,Jump Shot,136,20000571,33.8633,180,181,-118.0898,8,2,0,2000-01,0,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,HOU,862
Jump Shot,Jump Shot,291,20000571,33.8523,-164,192,-118.4338,5,3,0,2000-01,55,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-19,LAL vs. HOU,HOU,870
Jump Shot,Jump Shot,18,20000583,33.9933,153,51,-118.1168,8,1,0,2000-01,54,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,MIA,876
Jump Shot,Jump Shot,73,20000583,33.9283,-164,116,-118.4338,0,1,0,2000-01,34,20,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,MIA,880
Slam Dunk Shot,Dunk,164,20000583,34.0443,0,0,-118.2698,3,2,0,2000-01,47,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,MIA,886
Running Jump Shot,Jump Shot,249,20000583,33.8793,-107,165,-118.3768,9,3,0,2000-01,57,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,MIA,889
Layup Shot,Layup,276,20000583,34.0443,0,0,-118.2698,7,3,0,2000-01,45,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,MIA,891
Slam Dunk Shot,Dunk,393,20000583,34.0443,0,0,-118.2698,8,4,0,2000-01,38,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-21,LAL vs. MIA,MIA,897
Jump Shot,Jump Shot,4,20000599,33.8013,-75,243,-118.3448,11,1,0,2000-01,29,25,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-23,LAL @ SEA,SEA,902
Jump Shot,Jump Shot,16,20000599,33.9813,-4,63,-118.2738,9,1,0,2000-01,19,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-23,LAL @ SEA,SEA,903
Jump Shot,Jump Shot,108,20000599,33.7993,85,245,-118.1848,0,1,0,2000-01,16,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-23,LAL @ SEA,SEA,908
Jump Shot,Jump Shot,118,20000599,33.8713,-69,173,-118.3388,11,2,0,2000-01,1,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-23,LAL @ SEA,SEA,909
Jump Shot,Jump Shot,459,20000599,33.7933,1,251,-118.2688,4,4,0,2000-01,9,25,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-23,LAL @ SEA,SEA,920
Jump Shot,Jump Shot,53,20000616,33.9173,138,127,-118.1318,5,1,0,2000-01,24,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-26,LAL vs. NJN,NJN,922
Turnaround Jump Shot,Jump Shot,66,20000616,34.0043,159,40,-118.1108,3,1,0,2000-01,54,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-26,LAL vs. NJN,NJN,924
Jump Shot,Jump Shot,201,20000616,33.7973,-37,247,-118.3068,2,2,0,2000-01,26,24,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-26,LAL vs. NJN,NJN,932
Jump Shot,Jump Shot,249,20000616,33.7913,81,253,-118.1888,10,3,0,2000-01,37,26,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-26,LAL vs. NJN,NJN,934
Jump Shot,Jump Shot,389,20000616,33.8253,138,219,-118.1318,7,4,0,2000-01,1,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-26,LAL vs. NJN,NJN,937
Jump Shot,Jump Shot,6,20000629,33.9893,127,55,-118.1428,11,1,0,2000-01,23,13,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-01-28,LAL @ NYK,NYK,941
Jump Shot,Jump Shot,33,20000629,34.0163,157,28,-118.1128,6,1,0,2000-01,4,15,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-01-28,LAL @ NYK,NYK,943
Jump Shot,Jump Shot,165,20000629,33.9113,-132,133,-118.4018,3,2,0,2000-01,50,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-28,LAL @ NYK,NYK,950
Jump Shot,Jump Shot,212,20000629,33.9723,163,72,-118.1068,11,3,0,2000-01,44,17,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-28,LAL @ NYK,NYK,952
Alley Oop Dunk Shot,Dunk,219,20000629,34.0443,0,0,-118.2698,10,3,0,2000-01,30,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-28,LAL @ NYK,NYK,954
Jump Shot,Jump Shot,413,20000629,33.9553,-168,89,-118.4378,2,4,0,2000-01,38,19,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-28,LAL @ NYK,NYK,963
Jump Shot,Jump Shot,110,20000641,34.0523,167,-8,-118.1028,1,1,0,2000-01,34,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-30,LAL @ CLE,CLE,975
Jump Shot,Jump Shot,222,20000641,33.8563,-56,188,-118.3258,3,2,0,2000-01,57,19,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-30,LAL @ CLE,CLE,979
Jump Shot,Jump Shot,259,20000641,33.9173,64,127,-118.2058,1,2,0,2000-01,20,14,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2001-01-30,LAL @ CLE,CLE,981
Jump Shot,Jump Shot,270,20000641,34.0443,231,0,-118.0388,0,2,0,2000-01,0,23,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2001-01-30,LAL @ CLE,CLE,983
Layup Shot,Layup,285,20000641,34.0443,7,0,-118.2628,10,3,0,2000-01,49,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-30,LAL @ CLE,CLE,985
Layup Shot,Layup,417,20000641,34.0373,7,7,-118.2628,8,4,0,2000-01,36,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-30,LAL @ CLE,CLE,989
Jump Shot,Jump Shot,39,20000651,33.8673,89,177,-118.1808,6,1,0,2000-01,22,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-01-31,LAL @ MIN,MIN,995
Layup Shot,Layup,92,20000651,34.0443,0,0,-118.2698,1,1,0,2000-01,29,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-31,LAL @ MIN,MIN,998
Jump Shot,Jump Shot,368,20000651,34.0103,39,34,-118.2308,8,4,0,2000-01,24,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-01-31,LAL @ MIN,MIN,1008
Running Layup Shot,Layup,93,20000666,34.0443,0,0,-118.2698,0,1,0,2000-01,21,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1019
Jump Shot,Jump Shot,191,20000666,33.9003,172,144,-118.0978,2,2,0,2000-01,41,22,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1023
Jump Shot,Jump Shot,223,20000666,33.9383,153,106,-118.1168,0,2,0,2000-01,33,18,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1026
Turnaround Jump Shot,Jump Shot,273,20000666,34.0313,144,13,-118.1258,7,3,0,2000-01,33,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1029
Running Jump Shot,Jump Shot,346,20000666,33.9243,117,120,-118.1528,0,3,0,2000-01,24,16,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1034
Turnaround Jump Shot,Jump Shot,409,20000666,34.0103,-44,34,-118.3138,5,4,0,2000-01,16,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1036
Jump Shot,Jump Shot,426,20000666,33.9343,-143,110,-118.4128,2,4,0,2000-01,27,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1038
Turnaround Jump Shot,Jump Shot,432,20000666,33.9933,165,51,-118.1048,1,4,0,2000-01,27,17,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-02,LAL vs. CHH,CHA,1039
Tip Shot,Tip Shot,183,20000682,34.0443,0,0,-118.2698,4,2,0,2000-01,13,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-04,LAL vs. SAC,SAC,1051
Jump Shot,Jump Shot,188,20000682,34.0593,-126,-15,-118.3958,3,2,0,2000-01,40,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-02-04,LAL vs. SAC,SAC,1052
Jump Shot,Jump Shot,439,20000682,33.9363,94,108,-118.1758,3,4,0,2000-01,30,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-02-04,LAL vs. SAC,SAC,1066
Jump Shot,Jump Shot,444,20000702,33.9833,-18,61,-118.2878,2,4,0,2000-01,8,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-07,LAL vs. PHX,PHX,1087
Jump Shot,Jump Shot,479,20000702,33.9193,115,125,-118.1548,0,4,0,2000-01,2,16,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-07,LAL vs. PHX,PHX,1092
Running Jump Shot,Jump Shot,15,20000710,33.8673,-12,177,-118.2818,9,1,0,2000-01,33,17,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-13,LAL @ NJN,NJN,1094
Jump Shot,Jump Shot,120,20000710,33.8773,94,167,-118.1758,10,2,0,2000-01,25,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-13,LAL @ NJN,NJN,1098
Jump Shot,Jump Shot,187,20000710,33.7873,1,257,-118.2688,3,2,0,2000-01,21,25,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-02-13,LAL @ NJN,NJN,1099
Jump Shot,Jump Shot,268,20000710,33.8543,180,190,-118.0898,8,3,0,2000-01,11,26,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-02-13,LAL @ NJN,NJN,1102
Jump Shot,Jump Shot,45,20000723,34.0293,191,15,-118.0788,6,1,0,2000-01,52,19,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-14,LAL @ PHI,PHI,1118
Jump Shot,Jump Shot,16,20000739,34.0083,64,36,-118.2058,9,1,0,2000-01,55,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-16,LAL @ CHH,CHA,1131
Driving Layup Shot,Layup,61,20000739,34.0443,0,0,-118.2698,5,1,0,2000-01,26,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-16,LAL @ CHH,CHA,1133
Alley Oop Dunk Shot,Dunk,120,20000739,34.0443,0,0,-118.2698,0,1,0,2000-01,46,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-16,LAL @ CHH,CHA,1135
Layup Shot,Layup,247,20000739,34.0443,0,0,-118.2698,2,2,0,2000-01,14,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-16,LAL @ CHH,CHA,1138
Dunk Shot,Dunk,254,20000739,34.0443,0,0,-118.2698,1,2,0,2000-01,46,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-16,LAL @ CHH,CHA,1139
Jump Shot,Jump Shot,355,20000739,33.8923,201,152,-118.0688,5,3,0,2000-01,55,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-02-16,LAL @ CHH,CHA,1142
Layup Shot,Layup,88,20000753,34.0293,-27,15,-118.2968,2,1,0,2000-01,1,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-18,LAL @ IND,IND,1151
Jump Shot,Jump Shot,121,20000753,33.9153,-147,129,-118.4168,11,2,0,2000-01,18,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-18,LAL @ IND,IND,1152
Driving Layup Shot,Layup,238,20000753,34.0103,-12,34,-118.2818,0,2,0,2000-01,44,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-18,LAL @ IND,IND,1155
Jump Shot,Jump Shot,354,20000753,33.8463,-42,198,-118.3118,0,3,0,2000-01,33,20,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-18,LAL @ IND,IND,1165
Driving Dunk Shot,Dunk,378,20000753,34.0233,1,21,-118.2688,11,4,0,2000-01,6,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-18,LAL @ IND,IND,1167
Layup Shot,Layup,446,20000753,34.0163,-4,28,-118.2738,3,4,0,2000-01,44,2,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-18,LAL @ IND,IND,1172
Running Jump Shot,Jump Shot,474,20000753,34.0103,-4,34,-118.2738,0,4,0,2000-01,36,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-18,LAL @ IND,IND,1174
Layup Shot,Layup,164,20000767,34.0443,0,0,-118.2698,5,2,0,2000-01,20,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-02-20,LAL @ DAL,DAL,1180
Jump Shot,Jump Shot,170,20000828,33.9263,167,118,-118.1028,4,2,0,2000-01,4,20,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-28,LAL @ DEN,DEN,1200
Jump Shot,Jump Shot,196,20000828,33.9593,167,85,-118.1028,1,2,0,2000-01,38,18,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-02-28,LAL @ DEN,DEN,1202
Turnaround Jump Shot,Jump Shot,213,20000852,34.0423,117,2,-118.1528,11,3,0,2000-01,22,11,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-03-03,LAL @ VAN,VAN,1227
Reverse Layup Shot,Layup,239,20000852,34.0313,5,13,-118.2648,7,3,0,2000-01,52,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-03,LAL @ VAN,VAN,1228
Jump Shot,Jump Shot,262,20000852,33.9323,-115,112,-118.3848,4,3,0,2000-01,25,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-03-03,LAL @ VAN,VAN,1229
Layup Shot,Layup,26,20000860,34.0443,0,0,-118.2698,9,1,0,2000-01,38,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-04,LAL vs. GSW,GSW,1237
Jump Shot,Jump Shot,115,20000860,33.9193,79,125,-118.1908,1,1,0,2000-01,4,14,,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2001-03-04,LAL vs. GSW,GSW,1241
Jump Shot,Jump Shot,106,20000871,33.9783,-111,66,-118.3808,1,1,0,2000-01,24,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-03-06,LAL @ GSW,GSW,1256
Jump Shot,Jump Shot,254,20000884,33.8813,115,163,-118.1548,9,3,0,2000-01,58,19,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-03-07,LAL vs. TOR,TOR,1279
Layup Shot,Layup,344,20000884,34.0443,0,0,-118.2698,0,3,0,2000-01,2,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-07,LAL vs. TOR,TOR,1293
Jump Shot,Jump Shot,377,20000884,33.9363,-126,108,-118.3958,9,4,0,2000-01,24,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-03-07,LAL vs. TOR,TOR,1295
Driving Layup Shot,Layup,287,20000896,34.0443,0,0,-118.2698,6,3,0,2000-01,20,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-09,LAL vs. SAS,SAS,1319
Jump Shot,Jump Shot,303,20000896,33.8583,14,186,-118.2558,5,3,0,2000-01,18,18,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-03-09,LAL vs. SAS,SAS,1320
Running Jump Shot,Jump Shot,308,20000896,33.9663,-6,78,-118.2758,4,3,0,2000-01,42,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-09,LAL vs. SAS,SAS,1321
Turnaround Jump Shot,Jump Shot,358,20000896,33.9763,22,68,-118.2478,0,3,0,2000-01,27,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-09,LAL vs. SAS,SAS,1322
Jump Shot,Jump Shot,525,20000896,33.7873,49,257,-118.2208,0,5,0,2000-01,3,26,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2001-03-09,LAL vs. SAS,SAS,1334
Alley Oop Layup shot,Layup,404,20000936,34.0443,0,0,-118.2698,7,4,0,2000-01,57,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-15,LAL @ DET,DET,1351
Jump Shot,Jump Shot,303,20000942,34.0843,146,-40,-118.1238,4,3,0,2000-01,21,15,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-03-16,LAL @ WAS,WAS,1373
Jump Shot,Jump Shot,321,20000942,34.0503,-166,-6,-118.4358,1,3,0,2000-01,57,16,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-03-16,LAL @ WAS,WAS,1375
Layup Shot,Layup,352,20000942,34.0353,11,9,-118.2588,10,4,0,2000-01,44,1,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-16,LAL @ WAS,WAS,1380
Running Jump Shot,Jump Shot,34,20000958,33.9513,-16,93,-118.2858,7,1,0,2000-01,11,9,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2001-03-18,LAL @ ORL,ORL,1382
Tip Shot,Tip Shot,173,20000958,34.0443,0,0,-118.2698,5,2,0,2000-01,57,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-18,LAL @ ORL,ORL,1385
Jump Shot,Jump Shot,51,20000965,33.9223,-50,122,-118.3198,4,1,0,2000-01,42,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2001-03-19,LAL @ ATL,ATL,1399
Alley Oop Dunk Shot,Dunk,124,20000965,34.0443,0,0,-118.2698,8,2,0,2000-01,5,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-03-19,LAL @ ATL,ATL,1403
