user_id,movie_id,rating,gender,age,occupation,title,genres
1320,2947,5,M,25,4,Goldfinger (1964),Action
881,2364,3,M,18,14,Godzilla (Gojira) (1984),Action|Sci-Fi
3272,2398,4,M,35,0,Miracle on 34th Street (1947),Drama
3380,1282,5,M,50,0,Fantasia (1940),Animation|Children's|Musical
3931,1457,3,M,25,5,Fools Rush In (1997),Comedy|Romance
5111,105,3,M,35,2,"Bridges of Madison County, The (1995)",Drama|Romance
2826,2612,4,M,35,12,Mildred Pierce (1945),Drama
181,3072,3,M,18,17,Moonstruck (1987),Comedy
3203,1466,4,M,35,0,Donnie Brasco (1997),Crime|Drama
2405,1196,2,M,50,8,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
2990,3011,3,M,35,12,"They Shoot Horses, Don't They? (1969)",Drama
2457,2046,3,M,25,0,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi
3393,1927,5,M,35,12,All Quiet on the Western Front (1930),War
4318,663,5,M,25,5,Kids in the Hall: Brain Candy (1996),Comedy
2457,955,5,M,25,0,Bringing Up Baby (1938),Comedy
4765,1907,4,F,35,16,Mulan (1998),Animation|Children's
4386,252,2,M,25,5,I.Q. (1994),Comedy|Romance
2098,2986,3,M,35,20,Robocop 2 (1990),Action|Crime|Sci-Fi
4473,648,2,M,35,1,Mission: Impossible (1996),Action|Adventure|Mystery
1449,1440,3,M,35,20,Amos & Andrew (1993),Comedy
5120,628,4,M,50,7,Primal Fear (1996),Drama|Thriller
1980,2333,5,M,35,7,Gods and Monsters (1998),Drama
5543,2273,4,M,25,17,Rush Hour (1998),Action|Thriller
1733,1563,5,M,18,14,Dream With the Fishes (1997),Drama
2148,1010,3,F,18,0,"Love Bug, The (1969)",Children's|Comedy
4451,3521,4,M,25,14,Mystery Train (1989),Comedy|Crime|Drama
3292,3093,3,F,50,6,McCabe & Mrs. Miller (1971),Drama|Western
3709,1975,1,M,25,12,Friday the 13th Part 2 (1981),Horror
4033,380,5,M,25,6,True Lies (1994),Action|Adventure|Comedy|Romance
3436,3035,5,M,35,0,Mister Roberts (1955),Comedy|Drama|War
3675,2502,4,M,35,7,Office Space (1999),Comedy|Romance
1333,930,5,M,25,17,Notorious (1946),Film-Noir|Romance|Thriller
3054,1947,4,M,18,4,West Side Story (1961),Musical|Romance
1404,1344,4,M,50,16,Cape Fear (1962),Film-Noir|Thriller
4852,3364,4,M,35,0,"Asphalt Jungle, The (1950)",Crime|Film-Noir
5938,141,4,M,25,1,"Birdcage, The (1996)",Comedy
1865,3418,3,F,18,1,Thelma & Louise (1991),Action|Drama
3715,24,4,M,18,5,Powder (1995),Drama|Sci-Fi
2820,1004,2,F,35,0,"Glimmer Man, The (1996)",Action|Thriller
3755,919,5,F,50,14,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
238,1120,3,F,50,7,"People vs. Larry Flynt, The (1996)",Drama
1172,1271,4,F,25,0,Fried Green Tomatoes (1991),Drama
4739,1240,4,M,25,3,"Terminator, The (1984)",Action|Sci-Fi|Thriller
754,2494,4,M,35,7,"Last Days, The (1998)",Documentary
1348,709,4,F,1,10,Oliver & Company (1988),Animation|Children's
1140,1374,4,F,45,2,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
4343,1500,3,M,25,12,Grosse Pointe Blank (1997),Comedy|Crime
3410,1292,4,M,35,1,Being There (1979),Comedy
531,1103,3,F,18,14,Rebel Without a Cause (1955),Drama
828,1597,4,M,18,4,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
232,1377,3,M,25,20,Batman Returns (1992),Action|Adventure|Comedy|Crime
4343,1589,4,M,25,12,Cop Land (1997),Crime|Drama|Mystery
3626,170,3,M,25,17,Hackers (1995),Action|Crime|Thriller
2885,440,4,F,18,1,Dave (1993),Comedy|Romance
1998,468,4,F,50,9,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance
425,1953,4,M,25,12,"French Connection, The (1971)",Action|Crime|Drama|Thriller
5180,3469,5,M,35,11,Inherit the Wind (1960),Drama
5015,373,4,M,35,6,Red Rock West (1992),Thriller
5005,3636,3,M,45,16,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
1592,2454,4,M,35,7,"Fly, The (1958)",Horror|Sci-Fi
4388,112,5,M,45,3,Rumble in the Bronx (1995),Action|Adventure|Crime
5142,2985,3,M,25,1,Robocop (1987),Action|Crime|Sci-Fi
651,1136,5,M,35,7,Monty Python and the Holy Grail (1974),Comedy
1685,1270,4,M,35,12,Back to the Future (1985),Comedy|Sci-Fi
1125,2841,5,F,18,4,Stir of Echoes (1999),Thriller
2609,1783,4,F,50,12,Palmetto (1998),Film-Noir|Mystery|Thriller
948,3113,3,M,56,12,End of Days (1999),Action|Thriller
3080,39,5,M,25,20,Clueless (1995),Comedy|Romance
1980,1997,4,M,35,7,"Exorcist, The (1973)",Horror
2771,6,3,M,18,1,Heat (1995),Action|Crime|Thriller
3778,2926,1,M,25,0,Hairspray (1988),Comedy|Drama
1246,44,4,M,18,4,Mortal Kombat (1995),Action|Adventure
5682,42,4,M,18,0,Dead Presidents (1995),Action|Crime|Drama
3195,2450,2,M,18,4,Howard the Duck (1986),Adventure|Children's|Sci-Fi
2998,415,2,F,25,1,Another Stakeout (1993),Comedy|Thriller
5575,2013,3,M,35,7,"Poseidon Adventure, The (1972)",Action|Adventure
5321,1089,2,M,25,4,Reservoir Dogs (1992),Crime|Thriller
1150,61,2,F,25,20,Eye for an Eye (1996),Drama|Thriller
2938,2115,3,F,25,0,Indiana Jones and the Temple of Doom (1984),Action|Adventure
4989,3420,3,M,25,0,...And Justice for All (1979),Drama|Thriller
2378,1590,3,M,25,3,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
2106,2720,1,F,18,20,Inspector Gadget (1999),Action|Adventure|Children's|Comedy
4098,589,5,M,35,7,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
453,1587,5,M,18,4,Conan the Barbarian (1982),Action|Adventure
2683,3421,5,M,35,7,Animal House (1978),Comedy
2919,1222,5,M,18,17,Full Metal Jacket (1987),Action|Drama|War
2009,2762,5,F,35,7,"Sixth Sense, The (1999)",Thriller
4942,2531,2,M,45,12,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2389,2022,3,M,25,16,"Last Temptation of Christ, The (1988)",Drama
4472,798,4,F,45,16,Daylight (1996),Action|Adventure|Thriller
4028,3298,5,M,25,4,Boiler Room (2000),Drama
854,2389,2,F,25,16,Psycho (1998),Crime|Horror|Thriller
5273,1950,4,M,56,20,In the Heat of the Night (1967),Drama|Mystery
1150,2801,2,F,25,20,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2998,3688,1,F,25,1,Porky's (1981),Comedy
5556,3206,3,M,45,6,Against All Odds (1984),Romance
2261,504,3,M,25,5,No Escape (1994),Action|Sci-Fi
1218,3108,3,M,56,15,"Fisher King, The (1991)",Comedy|Drama|Romance
1930,2617,3,M,25,15,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
5074,800,4,M,1,0,Lone Star (1996),Drama|Mystery
3521,2917,5,M,25,0,Body Heat (1981),Crime|Thriller
5466,2248,3,M,25,12,Say Anything... (1989),Comedy|Drama|Romance
3471,413,2,M,18,4,Airheads (1994),Comedy
3261,2006,2,M,45,20,"Mask of Zorro, The (1998)",Action|Adventure|Romance
2952,759,5,M,25,4,Maya Lin: A Strong Clear Vision (1994),Documentary
2233,1278,5,F,35,3,Young Frankenstein (1974),Comedy|Horror
2793,3067,4,M,35,7,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
5550,1465,4,M,35,15,Rosewood (1997),Drama
148,3394,4,M,50,17,Blind Date (1987),Comedy|Romance
1497,3702,4,M,50,5,Mad Max (1979),Action|Sci-Fi
889,2067,3,M,45,20,Doctor Zhivago (1965),Drama|Romance|War
4026,3752,3,M,25,7,"Me, Myself and Irene (2000)",Comedy
5759,34,5,F,25,1,Babe (1995),Children's|Comedy|Drama
1591,2255,3,M,50,7,Young Doctors in Love (1982),Comedy
3521,918,5,M,25,0,Meet Me in St. Louis (1944),Musical
261,1092,3,M,25,20,Basic Instinct (1992),Mystery|Thriller
5634,504,4,M,25,14,No Escape (1994),Action|Sci-Fi
5526,1259,4,F,35,2,Stand by Me (1986),Adventure|Comedy|Drama
4127,1582,4,M,50,17,Wild America (1997),Adventure|Children's
5282,709,4,F,18,4,Oliver & Company (1988),Animation|Children's
910,3678,5,F,50,0,"Man with the Golden Arm, The (1955)",Drama
1150,3602,3,F,25,20,G. I. Blues (1960),Musical
5664,3527,3,M,18,4,Predator (1987),Action|Sci-Fi|Thriller
5519,1952,3,M,35,15,Midnight Cowboy (1969),Drama
146,2403,3,F,35,20,First Blood (1982),Action
392,1405,4,M,18,7,Beavis and Butt-head Do America (1996),Animation|Comedy
816,1203,4,M,45,0,12 Angry Men (1957),Drama
5355,590,4,M,56,0,Dances with Wolves (1990),Adventure|Drama|Western
4823,66,1,M,18,4,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller
1162,2065,4,F,35,0,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
2810,61,4,F,1,10,Eye for an Eye (1996),Drama|Thriller
850,3735,3,M,35,0,Serpico (1973),Crime|Drama
2273,485,3,M,25,6,Last Action Hero (1993),Action|Comedy
4377,1676,5,M,25,0,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
5242,480,2,M,25,1,Jurassic Park (1993),Action|Adventure|Sci-Fi
4250,1821,3,F,50,0,"Object of My Affection, The (1998)",Comedy|Romance
3493,904,5,M,25,17,Rear Window (1954),Mystery|Thriller
889,1272,3,M,45,20,Patton (1970),Drama|War
1181,2020,3,M,35,7,Dangerous Liaisons (1988),Drama|Romance
3675,3578,5,M,35,7,Gladiator (2000),Action|Drama
4480,141,3,M,25,0,"Birdcage, The (1996)",Comedy
1980,3298,4,M,35,7,Boiler Room (2000),Drama
5317,2468,4,F,25,0,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2592,3763,3,M,50,7,F/X (1986),Action|Crime|Thriller
1727,3398,3,M,35,16,"Muppets Take Manhattan, The (1984)",Children's|Comedy
4021,1201,3,M,50,20,"Good, The Bad and The Ugly, The (1966)",Action|Western
9,150,3,M,25,17,Apollo 13 (1995),Drama
6026,1375,4,M,35,6,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1575,2951,4,F,50,7,"Fistful of Dollars, A (1964)",Action|Western
1867,527,5,M,50,7,Schindler's List (1993),Drama|War
4543,550,3,M,25,2,Threesome (1994),Comedy|Romance
2181,3062,5,M,25,0,"Longest Day, The (1962)",Action|Drama|War
6016,917,3,M,45,1,"Little Princess, The (1939)",Children's|Drama
3638,2394,3,M,25,2,"Prince of Egypt, The (1998)",Animation|Musical
1871,3210,3,F,45,1,Fast Times at Ridgemont High (1982),Comedy
2018,2712,4,M,35,16,Eyes Wide Shut (1999),Drama
272,163,4,M,18,0,Desperado (1995),Action|Romance|Thriller
1693,3267,4,M,25,12,"Mariachi, El (1992)",Action|Thriller
182,597,2,M,18,4,Pretty Woman (1990),Comedy|Romance
1448,3703,4,F,25,3,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
4484,2080,5,F,25,17,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
4169,2518,4,M,50,0,Night Shift (1982),Comedy
5100,3071,4,M,50,6,Stand and Deliver (1987),Drama
4526,1066,4,M,25,20,Shall We Dance? (1937),Comedy|Musical|Romance
698,1831,1,M,18,4,Lost in Space (1998),Action|Sci-Fi|Thriller
5153,2302,4,M,25,7,My Cousin Vinny (1992),Comedy
4440,1407,4,M,35,1,Scream (1996),Horror|Thriller
5605,1883,1,F,18,2,Bulworth (1998),Comedy
5795,2259,3,M,25,1,Blame It on Rio (1984),Comedy|Romance
1298,2329,4,M,35,6,American History X (1998),Drama
1194,1759,5,F,25,1,Four Days in September (1997),Drama
157,2424,3,M,35,16,You've Got Mail (1998),Comedy|Romance
5434,32,4,F,25,7,Twelve Monkeys (1995),Drama|Sci-Fi
3778,2735,3,M,25,0,"Golden Child, The (1986)",Action|Adventure|Comedy
26,1003,2,M,25,7,Extreme Measures (1996),Drama|Thriller
3280,2301,4,M,25,7,History of the World: Part I (1981),Comedy
855,416,3,F,18,2,Bad Girls (1994),Western
2138,327,5,F,18,4,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi
984,1429,3,M,50,16,Jackie Chan's First Strike (1996),Action
53,611,2,M,25,0,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
3029,2861,3,M,18,4,For Love of the Game (1999),Comedy|Drama
1150,25,3,F,25,20,Leaving Las Vegas (1995),Drama|Romance
706,1734,4,M,35,20,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
4198,2901,2,M,18,4,Phantasm (1979),Horror|Sci-Fi
1579,1147,3,M,25,0,When We Were Kings (1996),Documentary
411,2453,2,F,45,1,"Boy Who Could Fly, The (1986)",Drama|Fantasy
1422,2990,3,M,35,17,Licence to Kill (1989),Action
2297,2826,1,M,56,13,"13th Warrior, The (1999)",Action|Horror|Thriller
5738,1917,1,M,25,12,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
5365,2318,4,M,18,12,Happiness (1998),Comedy
2944,342,5,F,18,4,Muriel's Wedding (1994),Comedy|Romance
2966,2100,4,F,25,4,Splash (1984),Comedy|Fantasy|Romance
3356,1419,4,M,35,7,Walkabout (1971),Drama
1889,2468,3,M,18,14,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
5501,1805,4,M,25,2,Wild Things (1998),Crime|Drama|Mystery|Thriller
5948,539,4,M,56,13,Sleepless in Seattle (1993),Comedy|Romance
4490,3307,5,M,35,5,City Lights (1931),Comedy|Drama|Romance
509,1225,5,M,25,2,Amadeus (1984),Drama
4593,3258,1,F,45,1,Death Becomes Her (1992),Comedy
5483,1672,5,F,25,6,"Rainmaker, The (1997)",Drama
1207,2468,1,M,50,0,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2164,2763,4,M,35,0,"Thomas Crown Affair, The (1999)",Action|Thriller
3526,2417,2,M,35,2,Heartburn (1986),Comedy|Drama
424,2240,4,M,25,17,My Bodyguard (1980),Drama
129,762,3,M,25,11,Striptease (1996),Comedy|Crime
2407,1029,4,M,35,16,Dumbo (1941),Animation|Children's|Musical
5847,1356,4,F,18,4,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
2491,733,5,M,35,7,"Rock, The (1996)",Action|Adventure|Thriller
5703,383,2,M,56,1,Wyatt Earp (1994),Western
1790,2335,5,M,25,0,"Waterboy, The (1998)",Comedy
3526,678,5,M,35,2,Some Folks Call It a Sling Blade (1993),Drama|Thriller
5002,63,2,M,25,17,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
1501,2797,4,M,25,11,Big (1988),Comedy|Fantasy
1698,3068,4,M,35,2,"Verdict, The (1982)",Drama
4954,3421,4,M,45,0,Animal House (1978),Comedy
5429,534,4,F,25,1,Shadowlands (1993),Drama|Romance
4989,246,5,M,25,0,Hoop Dreams (1994),Documentary
426,3175,4,M,18,4,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
1723,66,1,M,35,17,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller
216,2405,4,M,45,13,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
5791,785,4,M,18,4,Kingpin (1996),Comedy
1958,1021,3,F,25,1,Angels in the Outfield (1994),Children's|Comedy
4934,3943,2,F,25,0,Bamboozled (2000),Comedy
5886,838,4,M,25,20,Emma (1996),Comedy|Drama|Romance
2015,551,4,M,18,4,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
482,1049,2,M,25,14,"Ghost and the Darkness, The (1996)",Action|Adventure
3833,24,2,M,25,1,Powder (1995),Drama|Sci-Fi
4053,3505,3,M,25,18,No Way Out (1987),Thriller
2544,555,4,M,45,1,True Romance (1993),Action|Crime|Romance
4124,2455,3,M,25,18,"Fly, The (1986)",Horror|Sci-Fi
2980,3916,4,M,45,7,Remember the Titans (2000),Drama
6016,2167,2,M,45,1,Blade (1998),Action|Adventure|Horror
5345,3256,5,F,25,17,Patriot Games (1992),Action|Thriller
1120,3387,5,M,18,4,Who's Harry Crumb? (1989),Comedy
4058,32,4,M,25,6,Twelve Monkeys (1995),Drama|Sci-Fi
5738,2122,4,M,25,12,Children of the Corn (1984),Horror|Thriller
1101,1059,2,M,35,1,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
1949,1225,3,M,18,17,Amadeus (1984),Drama
5172,471,3,F,35,11,"Hudsucker Proxy, The (1994)",Comedy|Romance
5520,3183,5,M,45,1,"Third Miracle, The (1999)",Drama
5960,910,5,F,45,0,Some Like It Hot (1959),Comedy|Crime
3516,3786,3,M,18,4,But I'm a Cheerleader (1999),Comedy
5569,144,2,F,18,1,"Brothers McMullen, The (1995)",Comedy
702,3927,3,M,35,7,Fantastic Voyage (1966),Adventure|Sci-Fi
1228,1099,5,M,25,1,"Christmas Carol, A (1938)",Drama
631,2067,3,M,35,17,Doctor Zhivago (1965),Drama|Romance|War
4957,1031,3,M,25,2,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
5747,2670,4,M,25,0,"Run Silent, Run Deep (1958)",War
1749,2599,4,M,25,2,Election (1999),Comedy
746,1479,1,F,18,19,"Saint, The (1997)",Action|Romance|Thriller
3638,1197,4,M,25,2,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
2057,1214,4,M,35,1,Alien (1979),Action|Horror|Sci-Fi|Thriller
791,2762,5,M,35,7,"Sixth Sense, The (1999)",Thriller
4271,3087,2,M,35,7,Scrooged (1988),Comedy
2674,994,5,M,25,4,Big Night (1996),Drama
163,2712,3,M,18,4,Eyes Wide Shut (1999),Drama
423,2858,1,M,18,4,American Beauty (1999),Comedy|Drama
202,1620,4,M,18,4,Kiss the Girls (1997),Crime|Drama|Thriller
5131,852,2,F,25,1,Tin Cup (1996),Comedy|Romance
5683,17,3,F,18,9,Sense and Sensibility (1995),Drama|Romance
1737,3252,3,M,35,20,Scent of a Woman (1992),Drama
1698,3244,4,M,35,2,"Goodbye Girl, The (1977)",Comedy|Romance
5335,1960,5,M,25,14,"Last Emperor, The (1987)",Drama|War
3390,1953,4,F,45,20,"French Connection, The (1971)",Action|Crime|Drama|Thriller
238,58,3,F,50,7,"Postino, Il (The Postman) (1994)",Drama|Romance
4114,1645,5,M,35,14,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
1726,2748,1,M,25,2,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
5161,1228,5,M,25,4,Raging Bull (1980),Drama
3002,1635,3,M,45,11,"Ice Storm, The (1997)",Drama
5338,2117,5,M,25,17,Nineteen Eighty-Four (1984),Drama|Sci-Fi
3336,1965,2,M,35,17,Repo Man (1984),Comedy|Sci-Fi
3469,161,4,M,45,17,Crimson Tide (1995),Drama|Thriller|War
1387,480,3,F,50,13,Jurassic Park (1993),Action|Adventure|Sci-Fi
2496,2454,2,M,50,1,"Fly, The (1958)",Horror|Sci-Fi
2024,2369,3,M,1,19,Desperately Seeking Susan (1985),Comedy|Romance
3272,3451,3,M,35,0,Guess Who's Coming to Dinner (1967),Comedy|Drama
4169,1845,3,M,50,0,Zero Effect (1998),Comedy|Thriller
5054,933,5,M,35,2,To Catch a Thief (1955),Comedy|Romance|Thriller
58,2117,4,M,25,2,Nineteen Eighty-Four (1984),Drama|Sci-Fi
1383,1240,3,F,25,7,"Terminator, The (1984)",Action|Sci-Fi|Thriller
352,1682,5,M,18,4,"Truman Show, The (1998)",Drama
3101,345,4,M,18,15,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
4675,608,5,F,18,4,Fargo (1996),Crime|Drama|Thriller
1390,2335,3,M,35,16,"Waterboy, The (1998)",Comedy
3389,1573,4,M,18,0,Face/Off (1997),Action|Sci-Fi|Thriller
1837,741,3,M,25,2,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
3900,733,4,F,25,14,"Rock, The (1996)",Action|Adventure|Thriller
2419,597,4,M,25,0,Pretty Woman (1990),Comedy|Romance
2638,95,3,M,25,14,Broken Arrow (1996),Action|Thriller
3690,2253,2,M,18,0,Toys (1992),Action|Comedy|Fantasy
1962,1126,1,F,18,1,Drop Dead Fred (1991),Comedy|Fantasy
5367,849,1,M,18,4,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
5249,2352,5,F,45,14,"Big Chill, The (1983)",Comedy|Drama
3285,2502,3,M,25,4,Office Space (1999),Comedy|Romance
2242,761,4,M,18,4,"Phantom, The (1996)",Adventure
1051,2289,4,F,25,0,"Player, The (1992)",Comedy|Drama
3670,434,3,M,45,14,Cliffhanger (1993),Action|Adventure|Crime
3477,3606,5,F,50,1,On the Town (1949),Musical
424,3868,5,M,25,17,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
3024,64,3,M,35,17,Two if by Sea (1996),Comedy|Romance
4786,2353,4,M,45,6,Enemy of the State (1998),Action|Thriller
4093,1344,5,M,25,4,Cape Fear (1962),Film-Noir|Thriller
1317,1801,3,M,45,7,"Man in the Iron Mask, The (1998)",Action|Drama|Romance
5361,1300,3,F,50,16,My Life as a Dog (Mitt liv som hund) (1985),Drama
5675,3363,5,M,35,14,American Graffiti (1973),Comedy|Drama
5913,105,3,F,18,0,"Bridges of Madison County, The (1995)",Drama|Romance
5367,3103,1,M,18,4,Stanley & Iris (1990),Drama|Romance
3032,1343,5,M,25,0,Cape Fear (1991),Thriller
2857,3471,3,M,25,0,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
4858,3176,4,M,25,1,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
1466,3438,4,M,18,4,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
5723,3623,3,M,18,12,Mission: Impossible 2 (2000),Action|Thriller
4585,2123,4,M,35,7,All Dogs Go to Heaven (1989),Animation|Children's
620,2759,2,M,18,0,Dick (1999),Comedy
3312,471,2,F,18,4,"Hudsucker Proxy, The (1994)",Comedy|Romance
1920,3524,4,F,35,7,Arthur (1981),Comedy|Romance
4808,2269,3,M,35,0,Indecent Proposal (1993),Drama
692,2018,4,F,25,0,Bambi (1942),Animation|Children's
4637,3,1,F,35,9,Grumpier Old Men (1995),Comedy|Romance
3391,480,5,M,18,4,Jurassic Park (1993),Action|Adventure|Sci-Fi
4374,1387,5,M,18,4,Jaws (1975),Action|Horror
3272,207,4,M,35,0,"Walk in the Clouds, A (1995)",Drama|Romance
4132,3793,5,M,25,17,X-Men (2000),Action|Sci-Fi
1820,1257,3,M,25,20,Better Off Dead... (1985),Comedy
3850,781,3,M,18,3,Stealing Beauty (1996),Drama
4250,3639,5,F,50,0,"Man with the Golden Gun, The (1974)",Action
676,474,4,M,18,16,In the Line of Fire (1993),Action|Thriller
3931,1409,3,M,25,5,Michael (1996),Comedy|Romance
2737,218,3,M,25,3,Boys on the Side (1995),Comedy|Drama
1902,3751,4,M,25,19,Chicken Run (2000),Animation|Children's|Comedy
5264,1097,4,M,18,4,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
1395,3623,4,M,25,2,Mission: Impossible 2 (2000),Action|Thriller
4747,1374,3,M,18,4,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
1050,1392,4,M,25,1,Citizen Ruth (1996),Comedy|Drama
5704,2889,5,F,18,4,"Mystery, Alaska (1999)",Comedy
5623,2423,5,M,25,11,Christmas Vacation (1989),Comedy
1937,2973,5,M,25,11,Crimes and Misdemeanors (1989),Comedy
5949,3948,2,M,18,17,Meet the Parents (2000),Comedy
148,1727,5,M,50,17,"Horse Whisperer, The (1998)",Drama
2990,1409,2,M,35,12,Michael (1996),Comedy|Romance
302,1358,3,M,18,4,Sling Blade (1996),Drama|Thriller
3499,3578,5,M,25,3,Gladiator (2000),Action|Drama
676,3387,1,M,18,16,Who's Harry Crumb? (1989),Comedy
3487,1186,3,M,18,4,"Sex, Lies, and Videotape (1989)",Drama
99,3555,3,F,1,10,U-571 (2000),Action|Thriller
4404,1721,2,M,25,1,Titanic (1997),Drama|Romance
2679,163,2,F,18,4,Desperado (1995),Action|Romance|Thriller
2472,2770,4,M,25,18,Bowfinger (1999),Comedy
1399,3825,2,M,18,17,Coyote Ugly (2000),Drama
5727,3409,4,M,25,4,Final Destination (2000),Drama|Thriller
1087,1275,4,M,25,16,Highlander (1986),Action|Adventure
5916,260,4,M,50,20,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
216,1085,5,M,45,13,"Old Man and the Sea, The (1958)",Adventure|Drama
3265,1625,4,M,25,15,"Game, The (1997)",Mystery|Thriller
4601,95,3,M,35,14,Broken Arrow (1996),Action|Thriller
4505,3506,4,M,50,7,North Dallas Forty (1979),Comedy|Drama
5367,1687,1,M,18,4,"Jackal, The (1997)",Action|Thriller
2670,1080,3,M,35,6,Monty Python's Life of Brian (1979),Comedy
5397,3871,3,M,18,0,Shane (1953),Drama|Western
957,1633,4,M,35,1,Ulee's Gold (1997),Drama
808,2353,4,M,25,7,Enemy of the State (1998),Action|Thriller
1426,3155,3,M,18,14,Anna and the King (1999),Drama|Romance
3453,1217,4,M,35,7,Ran (1985),Drama|War
5269,3316,1,M,18,0,Reindeer Games (2000),Action|Thriller
4072,3072,4,M,50,6,Moonstruck (1987),Comedy
202,2144,3,M,18,4,Sixteen Candles (1984),Comedy
3261,2450,1,M,45,20,Howard the Duck (1986),Adventure|Children's|Sci-Fi
482,2375,3,M,25,14,"Money Pit, The (1986)",Comedy
5569,3071,4,F,18,1,Stand and Deliver (1987),Drama
1334,1278,5,M,50,7,Young Frankenstein (1974),Comedy|Horror
4088,1034,4,M,25,3,Freeway (1996),Crime
